tweet_id,SourceDataBase,OS,Tweet-Class_category-Code,Tweet_source,Tweeted-By,retweet_count,Tweet,Country,class
neg-MG-3386,SQLSERVER,Windows,4,S3,PMG3295,1,I have to go to school today? ,Canada,1
neg-MG-3387,SQLSERVER,Windows,4,S3,PMG3296,1,Mmm #identica seems a bit broken after the upgrade ,Canada,1
neg-MG-3388,SQLSERVER,Windows,4,S3,PMG3297,1,"@Jedi_Amara I would go if I could, really  Good night xox",Canada,1
neg-MG-3389,SQLSERVER,Windows,4,S3,PMG3298,1,@MajorProblem  That sounds so good. You are evil. Next time keep that info to yourself. Sigh...,Canada,1
neg-MG-3390,SQLSERVER,Windows,4,S3,PMG3299,1,http://twitpic.com/8de4k - we had a contest to see who could hold water in their mouth the longest lol...i miss them ,Canada,1
neg-MG-3391,SQLSERVER,Windows,4,S3,PMG3300,1,"10% battery remaining on iTouch.. No music... No twitter., no faceboook ",Canada,1
neg-MG-3392,SQLSERVER,Windows,4,S4,PMG3301,1,@ricksva Day-long teaching admin meeting ,Canada,1
neg-MG-3393,SQLSERVER,Windows,4,S3,PMG3302,1,@FemiThompson I feel as though I am the only one that has not seen that movie yet ,Canada,1
neg-MG-3394,SQLSERVER,Windows,4,S3,PMG3303,1,I'm such a wimp  I hate sleeping in my bed for the first time alone after I move it around... -shakes-,Canada,1
neg-MG-3395,SQLSERVER,Windows,4,S3,PMG3304,1,wants cuddles ,Canada,1
neg-MG-3396,SQLSERVER,Windows,4,S3,PMG3305,1,dll coding ,Canada,1
neg-MG-3397,SQLSERVER,Windows,4,S4,PMG3306,1,can't go anyways theres no tickets left  ,Canada,1
neg-MG-3398,SQLSERVER,Windows,4,S4,PMG3307,1,@iampolariis I would if I wasn't where I am ,Canada,1
neg-MG-3399,SQLSERVER,Windows,4,S3,PMG3308,1,"Gonna be a long day of tattooing, St. Vincent show, and birthdays. Wish I felt better. ",Canada,1
neg-MG-3400,SQLSERVER,Windows,4,S3,PMG3309,1,@Stagehouse oh my god! I didn't know. I'm so so sorry. Your Gabriel looked absolutely lovey and beautiful.   I am so sad for you...,Canada,1
neg-MG-3401,SQLSERVER,Windows,4,S4,PMG3310,1,@tweetdiane But didn't have any memory left for One Song &amp; when I showed her the 1st 2 she asked 2 watch One Song.   I'm a failure lol,Canada,1
neg-MG-3402,SQLSERVER,Windows,4,S3,PMG3311,1,I need to mow my lawn before the PAR-tay.   I hate mowing.,Canada,1
neg-MG-3403,SQLSERVER,Windows,4,S4,PMG3312,1,"after 1000000 iterations, all i get to see is a single hazy blob against a grey background... ",Canada,1
neg-MG-3404,SQLSERVER,Windows,4,S4,PMG3313,1,Finally thru and waiting to board the plane. Man I'm runnin off of like 2 hours sleep  holdin off on coffee till we land.,Canada,1
neg-MG-3405,SQLSERVER,Windows,4,S3,PMG3314,1,@moonfrye when I opened up my mouth within earshot of someone and said something I should have kept to myself ,Canada,1
neg-MG-3406,SQLSERVER,Windows,4,S3,PMG3315,1,"@tlockemy That sucks    Yea, our maid charges $65 and thats for 2 living rooms, 2 bathrooms, kitchen, common area floors/stairs...",Canada,1
neg-MG-3407,SQLSERVER,Windows,4,S3,PMG3316,1,3rd time on the pruple line someone has fallen asleep next to me and i've had to shoulder push them of of me ,Canada,1
neg-MG-3408,SQLSERVER,Windows,4,S3,PMG3317,1,Wants to see Transformers 2 but has no one to go with 2 see it ,Canada,1
neg-MG-3409,SQLSERVER,Windows,4,S3,PMG3318,1,vou ler shakespeare...  ,Canada,1
neg-MG-3410,SQLSERVER,Windows,4,S3,PMG3319,1,"@stickmoneybags Hey there! Thanks. this is the third time it is happening, so now I am finally going to the Dr. about it. ",Canada,1
neg-MG-3411,SQLSERVER,Windows,4,S3,PMG3320,1,Almost all the pink has washed out of my hair now ,Canada,1
neg-MG-3412,SQLSERVER,Windows,4,S4,PMG3321,1,@xlizziebx  btw vote for sophie http://bit.ly/xzADK and re-tweet it ;),Canada,1
neg-MG-3413,SQLSERVER,Windows,4,S4,PMG3322,1,Missing my Sunshine more and more every day ,Canada,1
neg-MG-3414,SQLSERVER,Windows,4,S3,PMG3323,1,I've got one more week to enjoy before college. DANNGG ,Canada,1
neg-MG-3415,SQLSERVER,Windows,4,S3,PMG3324,1,wow my rooms tidy :| haha:') Starving never had no breakfast or lunch boo  So much dust flying around hahah,Canada,1
neg-MG-3416,SQLSERVER,Windows,4,S3,PMG3325,1,@lauratownsend88 well done! is that cus they won't be as cheap lol! Lets see if it lasts when u have more exams wen u go bk ui ,Canada,1
neg-MG-3417,SQLSERVER,Windows,4,S4,PMG3326,1,@NeriG Nope! Stop harrassing Jon.. Haha. If they follow u nope u can't send a DM ,Canada,1
neg-MG-3418,SQLSERVER,Windows,4,S3,PMG3327,1,I don't think I was cut out for a 9-5... I need to be somebody's house wife and have some activities on the side for extra cash ,Canada,1
neg-MG-3419,SQLSERVER,Windows,4,S3,PMG3328,1,@StrBrght1130 I saw that your shit grew....mine didn't ,Canada,1
neg-MG-3420,SQLSERVER,Windows,4,S3,PMG3329,1,@MsMurdaMami haha what?! its going to be BAKING today  and crack (chipotle) on a hot day is never a good idea lol,Canada,1
neg-MG-3421,SQLSERVER,Windows,4,S4,PMG3330,1,Leaving dallas today  but coming back....different! Peace is necessary..,Canada,1
neg-MG-3422,SQLSERVER,Windows,4,S3,PMG3331,1,@yliesan I never got any. Huhuhuhuhuhuhu   everyone's are just to fast. Lol,Canada,1
neg-MG-3423,SQLSERVER,Windows,4,S3,PMG3332,1,@RachelOliv Yh it's nice.. Sorry my phone was out of battery so I couldn't tell you when I arrived  ahh you need to come with me to ny ,Canada,1
neg-MG-3424,SQLSERVER,Windows,4,S3,PMG3333,1,@kaddisfly what's wrong with 6pm? ,Canada,1
neg-MG-3425,SQLSERVER,Windows,4,S4,PMG3334,1,i am getting ready to go out but im so tired ,Canada,1
neg-MG-3426,SQLSERVER,Windows,4,S3,PMG3335,1,Love finding out that I have to work sat ,Canada,1
neg-MG-3427,SQLSERVER,Windows,4,S3,PMG3336,1,At work doing my math homework. ,Canada,1
neg-MG-3428,SQLSERVER,Windows,4,S3,PMG3337,1,im scared to look at my SAT scoressssssssssssss ughh; it's gonna ruin the wonderful mood that im innn ,Canada,1
neg-MG-3429,SQLSERVER,Windows,4,S3,PMG3338,1,@_scene_queen_ he punched glass and he has cuts and shit all over his hand! ,Canada,1
neg-MG-3430,SQLSERVER,Windows,4,S3,PMG3339,1,i want to go ayg what is this ugh so stupid ,Canada,1
neg-MG-3431,SQLSERVER,Windows,4,S3,PMG3340,1,wants rain.... neeed rain. My head hurts ,Canada,1
neg-MG-3432,SQLSERVER,Windows,4,S3,PMG3341,1,"fudding hell, surprise news from Fighting With Wire is genuinely surprising...bit shocked, and sad...was so looking forward to their set ",Canada,1
neg-MG-3433,SQLSERVER,Windows,4,S4,PMG3342,1,@MikeRuocco Wish I was gna be anywhere NEAR NYC cuz I would SO be there... unfortunately the bank account won't accommodate.   Come 2 STL!,Canada,1
neg-MG-3434,SQLSERVER,Windows,4,S4,PMG3343,1,"But then again, I'm trying to amuse myself with how the family pc can be really slow and very program-less. haha I don't even have YM ",Canada,1
neg-MG-3435,SQLSERVER,Windows,4,S4,PMG3344,1,@michalvitasek Se zÃƒÂ¡kladkou? JÃƒÂ¡ jsem nedÃƒÂ¡vno mÃ„â€ºl sraz po deseti letech od maturity ,Canada,1
neg-MG-3436,SQLSERVER,Windows,4,S3,PMG3345,1,@KTDP Ukh 3ad I never do ,Canada,1
neg-MG-3437,SQLSERVER,Windows,4,S4,PMG3346,1,wishes tomorrow will never come ,Canada,1
neg-MG-3438,SQLSERVER,Windows,4,S3,PMG3347,1,"@ChrisOlstrom and @danielstroud , @persiankiwi is on the run, hopefully. One of them was captured and they believe names may be revealed. ",Canada,1
neg-MG-3439,SQLSERVER,Windows,4,S3,PMG3348,1,At the docoter. ,Canada,1
neg-MG-3440,SQLSERVER,Windows,4,S3,PMG3349,1,At the doctors office ,Canada,1
neg-MG-3441,SQLSERVER,Windows,4,S3,PMG3350,1,No work for me. Doctor then back home to sleep this crap off. Oh i feel bad  al&lt;3,Canada,1
neg-MG-3442,SQLSERVER,Windows,4,S4,PMG3351,1,starting my morning with reading microsoft's outlook reply to the campaign looks like its futile ,Canada,1
neg-MG-3443,SQLSERVER,Windows,4,S4,PMG3352,1,"i want a cookie, but there is absolutely nothing of the sort in my house ",Canada,1
neg-MG-3444,SQLSERVER,Windows,4,S3,PMG3353,1,"Help us grow our facebook page, it only has 4 fans ",Canada,1
neg-MG-3445,SQLSERVER,Windows,4,S4,PMG3354,1,is not at glasto ,Canada,1
neg-MG-3446,SQLSERVER,Windows,4,S4,PMG3355,1,Got sick  but workout anyways :p can't give up now!,Canada,1
neg-MG-3447,SQLSERVER,Windows,4,S4,PMG3356,1,"The weather dude said the sun was going to come out today but, yet again no freakin sun. It's so depressing. ",Canada,1
neg-MG-3448,SQLSERVER,Windows,4,S4,PMG3357,1,"@chiniehdiaz Sometimes, it is! Now I feel bad about it. ",Canada,1
neg-MG-3449,SQLSERVER,Windows,4,S3,PMG3358,1,@x1n Totally. Loved the last few House eps of S05. Now the long wait to 06 ,Canada,1
neg-MG-3450,SQLSERVER,Windows,4,S3,PMG3359,1,is missing you badly  http://plurk.com/p/13wfvo,Canada,1
neg-MG-3451,SQLSERVER,Windows,4,S3,PMG3360,1,@kaylinstone ...10 days?  that's not very long.  ,Canada,1
neg-MG-3452,SQLSERVER,Windows,4,S3,PMG3361,1,@Karboso .. OMG! U were online forever!! I felt bad when I woke up this morning! I didn't know u were still online. I should've checked! ,Canada,1
neg-MG-3453,SQLSERVER,Windows,4,S3,PMG3362,1,"i've had nightmares of some kind every night this week, starting Sunday night. had a really scary one last night, couldn't sleep again ",Canada,1
neg-MG-3454,SQLSERVER,Windows,4,S3,PMG3363,1,such a pleasant day and i m in the office... ,Canada,1
neg-MG-3455,SQLSERVER,Windows,4,S3,PMG3364,1,eeek induction day!! ,Canada,1
neg-MG-3456,SQLSERVER,Windows,4,S4,PMG3365,1,@Monsteraisin NOOOOOOOOOOOOOOOOOOO....I jealous of your friend ,Canada,1
neg-MG-3457,SQLSERVER,Windows,4,S3,PMG3366,1,misses singapore much  can't wait to be back. 2 more days.,Canada,1
neg-MG-3458,SQLSERVER,Windows,4,S3,PMG3367,1,@xslverwingsx oh... im sorry claire..  .. but on the other side.. u should've taken a picture of that..,Canada,1
neg-MG-3459,SQLSERVER,Windows,4,S3,PMG3368,1,there is a dude playing roddick at wimbeldon right now and his name is kunitsyn... makes me think of my kuny ,Canada,1
neg-MG-3460,SQLSERVER,Windows,4,S4,PMG3369,1,@Mizzbehave193 Don't like the new pic ,Canada,1
neg-MG-3461,SQLSERVER,Windows,4,S3,PMG3370,1,"I miss all of my Thursday Meals Kitchen friends.  Mark, Erica, Nick, Sarah, Adam, Laura, Libby...I could go on. I miss all of them. ",Canada,1
neg-MG-3462,SQLSERVER,Windows,4,S3,PMG3371,1,ahh it's still sooo hot in here   hopefully they have the AC fixed at work today,Canada,1
neg-MG-3463,SQLSERVER,Windows,4,S3,PMG3372,1,@FiveLives it's Thursday! Because I work today. ,Canada,1
neg-MG-3464,SQLSERVER,Windows,4,S4,PMG3373,1,a or s? or stay? ,Canada,1
neg-MG-3465,SQLSERVER,Windows,4,S3,PMG3374,1,"hates kristin stewart's look on her new movie...  she looks like a freaking ZBZ nightmare... and that really doesn't look good, trust me.",Canada,1
neg-MG-3466,SQLSERVER,Windows,4,S3,PMG3375,1,@pdayco  I still feel bad I can't come.  Sorry dude.,Canada,1
neg-MG-3467,SQLSERVER,Windows,4,S3,PMG3376,1,@pw_official I'd love to come see you in Atlanta... but it's a ten hour drive and my parents aren't totally up for it ,Canada,1
neg-MG-3468,SQLSERVER,Windows,4,S3,PMG3377,1,should have slept in today...gonna be a long and rough day ,Canada,1
neg-MG-3469,SQLSERVER,Windows,4,S4,PMG3378,1,@DesignLitmus  I'm not even sure what that means... but OK ,Canada,1
neg-MG-3470,SQLSERVER,Windows,4,S3,PMG3379,1,Last day in colorado  it was everything expected and more. Leaving for home around 930 to 10 pm,Canada,1
neg-MG-3471,SQLSERVER,Windows,4,S3,PMG3380,1,Frizbee golf kills.  RIP WATER BOTTLE! ROFL Sweetest shot ever! Go me!,Canada,1
neg-MG-3472,SQLSERVER,Windows,4,S4,PMG3381,1,cookie = eated.  face = hurty ,Canada,1
neg-MG-3473,SQLSERVER,Windows,4,S4,PMG3382,1,@Melissica no only went to school on monday  -how r u?,Canada,1
neg-MG-3474,SQLSERVER,Windows,4,S3,PMG3383,1,@agingdragqueen I want a geeky fanbase ,Canada,1
neg-MG-3475,SQLSERVER,Windows,4,S3,PMG3384,1,WORKY TIMES bye byeee ,Canada,1
neg-MG-3476,SQLSERVER,Windows,4,S3,PMG3385,1,@Dr0ck I have no beef with RR. Just can't run a web server behind it ,Canada,1
neg-MG-3477,SQLSERVER,Windows,4,S3,PMG3386,1,Omg I think I'm dying ,Canada,1
neg-MG-3478,SQLSERVER,Windows,4,S3,PMG3387,1,ooooooooooooooow my tummy hirts ,Canada,1
neg-MG-3479,SQLSERVER,Windows,4,S3,PMG3388,1,My computer won't connect to internet have to sit @ sherry's desk til they get it fixed ,Canada,1
neg-MG-3480,SQLSERVER,Windows,4,S3,PMG3389,1,I have way too much stuff ,Canada,1
neg-MG-3481,SQLSERVER,Windows,4,S3,PMG3390,1,Went to the dentist this morning...clean teeth! But now my teeth and gums hurt   ,Canada,1
neg-MG-3482,SQLSERVER,Windows,4,S3,PMG3391,1,walking to work i realized my right foot is dramatically smaller than my left ,Canada,1
neg-MG-3483,SQLSERVER,Windows,4,S4,PMG3392,1,time to get finger re -broken ,Canada,1
neg-MG-3484,SQLSERVER,Windows,4,S3,PMG3393,1,"graduating today, ehhhh not very exiting  i shall miss school (but i hope they'll give me my art projects back :S)",Canada,1
neg-MG-3485,SQLSERVER,Windows,4,S3,PMG3394,1,@QZZ108 am i doing this right nowww? ,Canada,1
neg-MG-3486,SQLSERVER,Windows,4,S4,PMG3395,1,@katiebarber i cant reply to your DM cause u arent follwing me ,Canada,1
neg-MG-3487,SQLSERVER,Windows,4,S3,PMG3396,1,@ThomTheBomb its july 23 but i cant go bc i get home from FL that day  but we'll party sometime soon i promise,Canada,1
neg-MG-3488,SQLSERVER,Windows,4,S3,PMG3397,1,"@SuperDuperChic  keep us updated, I call mom with your updates",Canada,1
neg-MG-3489,SQLSERVER,Windows,4,S3,PMG3398,1,has crippled his right hand ,Canada,1
neg-MG-3490,SQLSERVER,Windows,4,S3,PMG3399,1,Suffering the whims of Sourcforge's (ahem) upgrades ,Canada,1
neg-MG-3491,SQLSERVER,Windows,4,S4,PMG3400,1,"I wish I have a cool old name. Like Emily Elizabeth Dickinson, or Edgar Allan Poe, or ANNE SEXTON.  But I'm stuck with Chai.",Canada,1
neg-MG-3492,SQLSERVER,Windows,4,S3,PMG3401,1,De retour de mon oral..... sick of french unconscious racism.... just admit it..... only one exam and I will be working at full time Yeah ,Canada,1
neg-MG-3493,SQLSERVER,Windows,4,S3,PMG3402,1,"feeling sick and wishing I could go home today.  But alas, it is payroll day so I may not leave.  ",Canada,1
neg-MG-3494,SQLSERVER,Windows,4,S3,PMG3403,1,"It's gonna be a long, miserable, frustrating, trying day. And i've still got 6.5 hours. ",Canada,1
neg-MG-3495,SQLSERVER,Windows,4,S4,PMG3404,1,@theaardvark Fixed! Some of the addresses don't work as it's difficult to isolate the postcode from the rest of the address ,Canada,1
neg-MG-3496,SQLSERVER,Windows,4,S4,PMG3405,1,@Shannonhochkins nah there not  but shaun said sumfin bout a huge tour at the end of the year including perth. Do you like it here? xx,Canada,1
neg-MG-3497,SQLSERVER,Windows,4,S3,PMG3406,1,The @htc Hero seems to be much like the iPhone 3G S -- more hype than there should be given the lack of new hardware functionality. ,Canada,1
neg-MG-3498,SQLSERVER,Windows,4,S3,PMG3407,1,"After 4 hours of sleep, I made myself a big strong cup of coffee to take to work, only to forget it on the counter at home ",Canada,1
neg-MG-3499,SQLSERVER,Windows,4,S3,PMG3408,1,well....just here woke up to do nuthing and was goinng to a party yeaterday just got sick which made me not want to go ,Canada,1
neg-MG-3500,SQLSERVER,Windows,4,S3,PMG3409,1,"@PerezHilton lol at your Sun extract, THAT true violence, you are just a screaming queen ",Canada,1
neg-MG-3501,SQLSERVER,Windows,4,S3,PMG3410,1,working @ the nailsalon ,Canada,1
neg-MG-3502,SQLSERVER,Windows,4,S4,PMG3411,1,ugh! headache ,Canada,1
neg-MG-3503,SQLSERVER,Windows,4,S3,PMG3412,1,@Gr1377 oh my god! poor guy! ,Canada,1
neg-MG-3504,SQLSERVER,Windows,4,S4,PMG3413,1,@SweetBrooke23 I wanna have cake too ,Canada,1
neg-MG-3505,SQLSERVER,Windows,4,S3,PMG3414,1,Jumped in the waterfall oh yeah ! Cold now though ,Canada,1
neg-MG-3506,SQLSERVER,Windows,4,S3,PMG3415,1,Xina misses her AEHQ. I missed my KXD ,Canada,1
neg-MG-3507,SQLSERVER,Windows,4,S3,PMG3416,1,"@Victoria__x I wasn't calling you silly.  Ok, byesie bye. xx",Canada,1
neg-MG-3508,SQLSERVER,Windows,4,S3,PMG3417,1,I'm running low on College Humor videos. HELP ME! ,Canada,1
neg-MG-3509,SQLSERVER,Windows,4,S3,PMG3418,1,"Wet Backs and Soaking Sheets, Oh My! http://a2a.me/NvA My new blog post about my repelling #clothdiapers ",Canada,1
neg-MG-3510,SQLSERVER,Windows,4,S3,PMG3419,1,"ahhhh home, now off to do some life chores ",Canada,1
neg-MG-3511,SQLSERVER,Windows,4,S3,PMG3420,1,Shuck my life!! 9 days! ,Canada,1
neg-MG-3512,SQLSERVER,Windows,4,S3,PMG3421,1,tomorrow gfs..I'm nervous ,Canada,1
neg-MG-3513,SQLSERVER,Windows,4,S3,PMG3422,1,@Frantheokovich HAHA!! GOOD  YOU'RE ON TWITTERR miss you too man!  ((,Canada,1
neg-MG-3514,SQLSERVER,Windows,4,S4,PMG3423,1,Received the letter from school and it says that exam time-table will be strictly adhered to. Upset  - http://tweet.sg,Canada,1
neg-MG-3515,SQLSERVER,Windows,4,S4,PMG3424,1,@D_Schaeff OMG well last Monday's episode they announced their divorce.. I actually was crying ,Canada,1
neg-MG-3516,SQLSERVER,Windows,4,S4,PMG3425,1,hey @peoplebrowsr why is my replies stack not working grrrrrrrr   ,Canada,1
neg-MG-3517,SQLSERVER,Windows,4,S3,PMG3426,1,will the other swimmers pretend with me? no? no?  oh ,Canada,1
neg-MG-3518,SQLSERVER,Windows,4,S3,PMG3427,1,i am ill atm  on twitter and looking at all ice hockey stuffage,Canada,1
neg-MG-3519,SQLSERVER,Windows,4,S3,PMG3428,1,oh god. i'm wearing the thinnest top ever and there's a decent breeze outside but it's still disgustingly hot and i want to die ,Canada,1
neg-MG-3520,SQLSERVER,Windows,4,S3,PMG3429,1,@imbenmills_wtf what a calamity! I'm working friday-sunday  need the money! I am in need of a party though!!,Canada,1
neg-MG-3521,SQLSERVER,Windows,4,S3,PMG3430,1,@85PrettyGirl my can't spell assets without ass! Actually I don't have much of an ass  oh well. The check still won't bounce.,Canada,1
neg-MG-3522,SQLSERVER,Windows,4,S4,PMG3431,1,@jjennuh really? thats kinda close to me haha. why arent you sitting with your friend? &amp;no- im from cincinnati but they arent coming here ,Canada,1
neg-MG-3523,SQLSERVER,Windows,4,S4,PMG3432,1,just talked to my baby! aww i miss him so much!!! ,Canada,1
neg-MG-3524,SQLSERVER,Windows,4,S4,PMG3433,1,@miss_charmed ok lang yun. quartz and the bf can't make it though. tapos the rest didn't reply. ,Canada,1
neg-MG-3525,SQLSERVER,Windows,4,S3,PMG3434,1,I wish I were somewhere else right now. Like a beach. Not effing school. 4 weeks left ,Canada,1
neg-MG-3526,SQLSERVER,Windows,4,S3,PMG3435,1,life-changing decisions ,Canada,1
neg-MG-3527,SQLSERVER,Windows,4,S3,PMG3436,1,@fanyechka But you must must be able to make it if not I will be sad  It was you and all your pjs that inspired teh partayyy.,Canada,1
neg-MG-3528,SQLSERVER,Windows,4,S3,PMG3437,1,Obviously not gonna make it to pilates ,Canada,1
neg-MG-3529,SQLSERVER,Windows,4,S3,PMG3438,1,"Everytime I hear &quot;Short Skirt, Long Jacket&quot; by Cake, I miss my LeBaron a lot ",Canada,1
neg-MG-3530,SQLSERVER,Windows,4,S4,PMG3439,1,bored out of my mind. want pizza but everywhere closed ,Canada,1
neg-MG-3531,SQLSERVER,Windows,4,S4,PMG3440,1,"@judyyiu iunderstand, i had to take after a poorly coded flash site at my old job. hated it. ",Canada,1
neg-MG-3532,SQLSERVER,Windows,4,S3,PMG3441,1,"Seems previous owner of our place has left us mo' rubble, mo' trouble: drains are clogged with all kinds of dirt.  Plumber tomorrow.",Canada,1
neg-MG-3533,SQLSERVER,Windows,4,S3,PMG3442,1,Working late in office ,Canada,1
neg-MG-3534,SQLSERVER,Windows,4,S3,PMG3443,1,Gosh that Zara shoes is a MUST HAVE! Haw ce beraattss! To bad they don't have my size.. Blm jodoh  http://myloc.me/5AUP,Canada,1
neg-MG-3535,SQLSERVER,Windows,4,S4,PMG3444,1,God Dammit i have summer reading ,Canada,1
neg-MG-3536,SQLSERVER,Windows,4,S3,PMG3445,1,No time to tweet ,Canada,1
neg-MG-3537,SQLSERVER,Windows,4,S3,PMG3446,1,french and saunders sold out-actually seriously devastated ,Canada,1
neg-MG-3538,SQLSERVER,Windows,4,S4,PMG3447,1,"Arghh, was gonna go shoot hoops... yes.. at this time... but it's raining now!! ",Canada,1
neg-MG-3539,SQLSERVER,Windows,4,S4,PMG3448,1,@5DollarDinners @georgegmithjr the pics must change - everytime I refresh it is a new pic!  (not always my shoes  ),Canada,1
neg-MG-3540,SQLSERVER,Windows,4,S3,PMG3449,1,I need a fancy avatar ,Canada,1
neg-MG-3541,SQLSERVER,Windows,4,S4,PMG3450,1,Need some encouragement!! Papa Rooo and I are falling apart. Back to back Triple Bogey's +12 after 6. ,Canada,1
neg-MG-3542,SQLSERVER,Windows,4,S4,PMG3451,1,@TessaElle ok it doesnt matter u sleep at urs friends house ok i will ,Canada,1
neg-MG-3543,SQLSERVER,Windows,4,S3,PMG3452,1,@VaughnMom I just wish my website was clickable ,Canada,1
neg-MG-3544,SQLSERVER,Windows,4,S4,PMG3453,1,Had a blast at the A's game last night! Too bad they lost ,Canada,1
neg-MG-3545,SQLSERVER,Windows,4,S3,PMG3454,1,@PurpleyBoo sorry I left you  but I was sleepy hehehe,Canada,1
neg-MG-3546,SQLSERVER,Windows,4,S4,PMG3455,1,@magicgumdrop also: look what you made me do ,Canada,1
neg-MG-3547,SQLSERVER,Windows,4,S3,PMG3456,1,"@chubas yeah, I'm gone by August, I'll only be a couple of weeks in July. ",Canada,1
neg-MG-3548,SQLSERVER,Windows,4,S3,PMG3457,1,I swear im going to be dead by the time i leave and or with a broken limb. Just hit my head on a coffee pot ,Canada,1
neg-MG-3549,SQLSERVER,Windows,4,S3,PMG3458,1,hope I don't get caught while using the computer... I'm banned earlier today ,Canada,1
neg-MG-3550,SQLSERVER,Windows,4,S3,PMG3459,1,"nooo, i thought i had no sunburn but found some on my neck and legs  ",Canada,1
neg-MG-3551,SQLSERVER,Windows,4,S3,PMG3460,1,getting ready to head back to the Big Apple. ,Canada,1
neg-MG-3552,SQLSERVER,Windows,4,S3,PMG3461,1,"My Firefox just got weird! All my extensions stopped working just like that. Tried to reinstall Firefox, but that doesn't work. ",Canada,1
neg-MG-3553,SQLSERVER,Windows,4,S3,PMG3462,1,"@larachie dont even say that, i dont want to be reminded. i wont leave i wont ahhh what will we do without the mollster ",Canada,1
neg-MG-3554,SQLSERVER,Windows,4,S3,PMG3463,1,Wondering why financial aid rejected me ,Canada,1
neg-MG-3555,SQLSERVER,Windows,4,S3,PMG3464,1,i dunno why but it hurts deep inside ,Canada,1
neg-MG-3556,SQLSERVER,Windows,4,S3,PMG3465,1,@kellierasberry Thatss not good ,Canada,1
neg-MG-3557,SQLSERVER,Windows,4,S3,PMG3466,1,Ugh...this heat!!! Poor hair ,Canada,1
neg-MG-3558,SQLSERVER,Windows,4,S3,PMG3467,1,@TheUnraveller He refused to take part at the last minute  Not our best day today ...,Canada,1
neg-MG-3559,SQLSERVER,Windows,4,S3,PMG3468,1,@dhicks130 LOL!! I have to hop the subway and still relaxing at home. The inevitable Work!! ,Canada,1
neg-MG-3560,SQLSERVER,Windows,4,S3,PMG3469,1,"@jenzie1231 aww really?  sorry to hear that. i'm still debating about my color, that's why i was anxious to see yours! lol",Canada,1
neg-MG-3561,SQLSERVER,Windows,4,S3,PMG3470,1,Need food at some point today. Nothing is appealing to me. ,Canada,1
neg-MG-3562,SQLSERVER,Windows,4,S4,PMG3471,1,@caroclark wow you are up early today...making up for yesterday? ha Love you&amp; have a great day...Daddy has to play golf today in Houston ,Canada,1
neg-MG-3563,SQLSERVER,Windows,4,S3,PMG3472,1,The line isn't moving. I am le tired ,Canada,1
neg-MG-3564,SQLSERVER,Windows,4,S4,PMG3473,1,"Out of all days, they had to tear down the gatsby poster today ",Canada,1
neg-MG-3565,SQLSERVER,Windows,4,S3,PMG3474,1,"@loveshan Oh, love! That's awful.  I'll keep you guys in my prayers today.",Canada,1
neg-MG-3566,SQLSERVER,Windows,4,S3,PMG3475,1,"my friends hate me!  they changed my wallpaper to a snake, when they know that's my greatest fear! ",Canada,1
neg-MG-3567,SQLSERVER,Windows,4,S4,PMG3476,1,"Thank you all f4 an over-the-top #woofwednesday! I'm facing a deadline 4 a client &amp; must get back 2 work   But, look out #followfriday!",Canada,1
neg-MG-3568,SQLSERVER,Windows,4,S4,PMG3477,1,@AppraiserJenn @aviationartlife tried a gluten free diet for my daughter for 8 months &gt; very difficult &amp; no difference ,Canada,1
neg-MG-3569,SQLSERVER,Windows,4,S3,PMG3478,1,another night of scary dreams ,Canada,1
neg-MG-3570,SQLSERVER,Windows,4,S3,PMG3479,1,@AnnaAntell Oh dear ,Canada,1
neg-MG-3571,SQLSERVER,Windows,4,S3,PMG3480,1,On my way to seattle...but stupid standby...i didn't get on ,Canada,1
neg-MG-3572,SQLSERVER,Windows,4,S4,PMG3481,1,"Can't log on at all  iPhone, ie, ff, safari. Nothing #identica",Canada,1
neg-MG-3573,SQLSERVER,Windows,4,S3,PMG3482,1,@CaityPineapple I don't know   She'll be homeless on the streetz. Maybe we can take her under our wing?,Canada,1
neg-MG-3574,SQLSERVER,Windows,4,S4,PMG3483,1,Going to the dentist this am-I have 2 teeny cavities.  I don't even remember the last time I had cavities. Am NOT looking forward to it!,Canada,1
neg-MG-3575,SQLSERVER,Windows,4,S3,PMG3484,1,going to head-shed  beat that marly318!,Canada,1
neg-MG-3576,SQLSERVER,Windows,4,S4,PMG3485,1,"Walking pooches....some daft bat is firing a gun, my babies are scared ",Canada,1
neg-MG-3577,SQLSERVER,Windows,4,S3,PMG3486,1,Headache and fever ,Canada,1
neg-MG-3578,SQLSERVER,Windows,4,S3,PMG3487,1,somehow AIM shut down on me and is now asking for my password. uh... it's been years. ,Canada,1
neg-MG-3579,SQLSERVER,Windows,4,S3,PMG3488,1,@LaydiiGiina Who knows. I just started a new job so I can't take vacation time yet ,Canada,1
neg-MG-3580,SQLSERVER,Windows,4,S3,PMG3489,1,misses his baby ,Canada,1
neg-MG-3581,SQLSERVER,Windows,4,S3,PMG3490,1,@Kungfus0n- haha stop it! i swear i'm like a lil night owl! i get so much done at night &amp; i use to do everything during the day! ,Canada,1
neg-MG-3582,SQLSERVER,Windows,4,S3,PMG3491,1,I wanna go home ,Canada,1
