tweet_id,Tweet,class
neg-MG-10427,the captain turn seat belt sign peopl get walk around that is good,1
neg-MG-10428,what is go I have hear notfriendli plea wait repeat I am hold transfer idk,2
neg-MG-10429,oh certainli and two pend transact bank account realli happi charg doubl,0
neg-MG-10431,accommod dsm flight tonight delay myrtl beach flight dsm back tonight,2
neg-MG-10433,not great experi first time fli u airway go forward ill probabl take busi elsewher,1
neg-MG-10435,hey guy due horribl custom servic issu way get check bag credit,1
neg-MG-10436,it doubl book spoke c we have got plan fix it still amateur mistak never happen,1
neg-MG-10437,your softwar broken call custom support fix like said earlier yell develop,1
neg-MG-10438,tell do not correct tag luggag my luggag appar la charlott thi ok,1
neg-MG-10439,told tough break unaccept you can not even tell bag,1
neg-MG-10440,ground crew dca alreadi late flight arriv evenl flightr,1
neg-MG-10441,day can not find bag anywher bc they are say never scan amp technic never left lax,2
neg-MG-10442,like lost busi terribl experi too mani time stuck tarmac last min cancel flightl flight done,2
neg-MG-10444,still wait captain report he call time get ground crewand still sit runway evenl flightr,2
neg-MG-10445,yeah guy told call websit book book websit unaccept,2
neg-MG-10447,email week ago still noth,2
neg-MG-10448,attempt ckin flight day site unabl retriev detail call twice disconnect,1
neg-MG-10450,well nofun nocustomerservic onhold tri make reserv nothappi httptcommmqffa,2
neg-MG-10451,delay max,2
neg-MG-10452,use even flight dcadsm earli am return now middl work day inconveni,1
neg-MG-10453,explain hold hour other I am dumb use differ airlin wth,1
neg-MG-10454,patienc thi accept httptconpsuejdc,0
neg-MG-10456,my wife flight chang due weather can not checkin return flight fail is possibl usair cancel flightl,1
neg-MG-10458,hold hour still do not know bag will not refund flight it wa not weather,2
neg-MG-10459,my flight final arriv charlott they book luggag thru lga room flight what mess,1
neg-MG-10461,tri reach dividend mile extend ticket last day call get messag call back,2
neg-MG-10462,bad custom servic experi help,1
neg-MG-10464,realli frustrat endlessli wait phl ground crew taxi u pm night whi take long,1
neg-MG-10465,lost luggag yay,2
neg-MG-10466,trip row miss luggag just like last time pay baggag transport,1
neg-MG-10467,flight let u off thi plane plea go gate thi absurd,1
neg-MG-10470,delay cancel flightlat doubl layov hour late flightrcould least get extra dividend mile,1
neg-MG-10471,run patienc we sit bu without air front plane commun anyonemin,2
neg-MG-10472,worst custom servic still provid answer even drove back clt airport rude amp unaccept fail,1
neg-MG-10473,told ticket expir never recvd notic expir thi sucksi paid mile amp tckt,2
neg-MG-10474,did not cancel flight flight than love anoth flight forgot bag,0
neg-MG-10475,unfortun doubt consist subpar servic improv merger usairway,1
neg-MG-10477,wait hold long should not wait hold forev never receiv confirm st place help,1
neg-MG-10479,thank cincyjust landedy add frequent flyer mile account long incred frustrat day,1
neg-MG-10480,fli manchest intern philadelphia get email delay inform connect flight,2
neg-MG-10481,test patienc even shall say morn we wait hour gate find gate agent,2
neg-MG-10482,worst trip littl custom servic,1
neg-MG-10484,new problemhad wrong last name reserv airway fix new can not get tsa,1
neg-MG-10485,check last night airport supervisor board pas board today seat chang how happen,2
neg-MG-10486,you are airlin that is open sooner it confid booster,2
neg-MG-10487,empti st class chairman can not move due silli award travel rule trump common sen custom servic fail,1
neg-MG-10488,gate agent said book full sorri ticket st class seat call custom servic land,1
neg-MG-10491,paid seat expect abl use full seat,0
neg-MG-10492,understood u airway get tsa problem,2
neg-MG-10493,passeng maiden name end last name onlin flight book problem ye understand non transfer,2
neg-MG-10494,hate,1
neg-MG-10495,plz plz plz hold eyw the phl gtclt sooo late flight go to miss connect th gth,1
neg-MG-10496,I am delay ty like go to miss connect clt cun got to get today can help,2
neg-MG-10497,call reserv can not chang abl put note re problem tsa,0
neg-MG-10498,preciat can not get plane speak agent will not come plane knoxvil,2
neg-MG-10499,lol thank switch american httptcoslbdrxfn,0
neg-MG-10500,wife tri check flight tonight rswwebsit allow say must go airport part,2
neg-MG-10501,part tri call cust serv system hung twice are system issu plea advis,2
neg-MG-10502,hey let know you are worst fuck servic I have ever use thank noth,1
neg-MG-10503,flight delayedconnect help flight help via email,2
neg-MG-10504,thought move lot busi first impress count glad mile cash,0
neg-MG-10505,tri now stuck tarmac wait gate may miss connect,2
neg-MG-10506,afternoon confer la vega would rather plan ahead run thru airport attempt,2
neg-MG-10507,let u say directli correl flightd chanc replac case know would cost airlin le,1
neg-MG-10508,phone support rebook orig flt late flight made,1
neg-MG-10509,my book seat end last row label occupi play music chair min unaccept,2
neg-MG-10510,turn seat cushion clean area plea explain issu,0
neg-MG-10511,that is,2
neg-MG-10513,I am tri merg freq flyer acct keep get error messag machin call provid help,2
neg-MG-10514,mphx I am still the plane wait and wait,2
neg-MG-10515,wish fli cancel flightl flight tomorrow never notifi u flyu ripoff,2
neg-MG-10516,yeah expect the hour,2
neg-MG-10518,I am chairman st class flight today system cancel flightl ticket kick st,2
neg-MG-10519,hold two seat flight phx la delay flight go arriv ontim,2
neg-MG-10520,flight phf clt at termin can not get plane yet need get iah flight,2
neg-MG-10521,found great price thru u air honeymoon websit will not work hold hour told min,0
neg-MG-10522,never imagin would hard spend money u air stubbornli hope someon come back phone,1
neg-MG-10523,cours yeah travel gotten harder ask passeng switch fact attitud,1
neg-MG-10524,anoth bad experi today frozen pipe miss connect,1
neg-MG-10525,ðÿ˜‚ pas frustrat hour ago ask get first plane sat hour,1
neg-MG-10526,left u stay flight got bag thi suck had run babi bag,1
neg-MG-10527,stuck phx overnight servic get wors fli southwest,1
neg-MG-10528,what is happen phl lax now hr delay poor commun,1
neg-MG-10529,price honor I have wait hour hold make sure still get price origin start,0
neg-MG-10530,updat flight philli la been sit gate close hour,2
neg-MG-10531,got rebook sent wrong gate travel back correct flight tiredampfrustr,1
neg-MG-10532,what is issu flight jax delay tonight,2
neg-MG-10533,could chang name dothatd awesom also plane smell like onion ring,0
neg-MG-10535,sorri meant flight suppos depart say what issu,1
neg-MG-10536,I have music hold hour tri get aadvantag membership merg someon plea call a soon a possibl,2
neg-MG-10537,on phone hold min tri speak agent can not chang reserv onlin sigh badcustomerexperi,2
neg-MG-10538,wa hold two hour got hung oh god,2
neg-MG-10539,still sit feel badli handl,1
neg-MG-10540,I have hold min count becaus charg credit card bag provid receipt said error aw,1
neg-MG-10541,final answer they rude did not help,1
neg-MG-10542,I have call resolv dividend mile issu week avail plea advis a soon a possibl,2
neg-MG-10543,thank tell flight time plane broken you are inferior airlin,1
neg-MG-10545,stuck philadelphia airport hour due mainten dread flight back home disgust,1
neg-MG-10546,amaz day delay hr bc frozen ho plane now sit gate plane min still wait flight,0
neg-MG-10547,no one yuma ticket counter minut peopl line terribl servic,1
neg-MG-10548,feel sorri aa,1
neg-MG-10549,peopl line wait minut custom servic repres,2
neg-MG-10550,peopl line thi stupid what heck,1
neg-MG-10551,hour still one yuma counter,2
neg-MG-10552,no got philli monday got final destin south carolina wednesday it accept,2
neg-MG-10553,my flight cost happen fli problem come u time,0
neg-MG-10554,switch american airlin flight choic charg bag thought you all merg,2
neg-MG-10555,year everi time u air someth happen sat wait reschedul flight hour say,2
neg-MG-10556,cancel flightl due mainten the plane hour get shit togeth lot peopl unhappi,1
neg-MG-10557,person check peopl plane board minut tell peopl exec bene honor,2
neg-MG-10558,bought ticket month ago had seat togeth have not chang flight now kid seat scatter plane,2
neg-MG-10560,hour cross countri morn flight food badservic,2
neg-MG-10561,will destroy live eastern live littl event for profit,1
neg-MG-10562,as backward process use credit flight even tri get hold custom relat imposs,1
neg-MG-10564,ye thank never seen anyth like come yuma time big disappoint there still wait,1
neg-MG-10565,probabl lose famili world travel custom due broken process hope fix,1
neg-MG-10566,still irrit well plan book return mess amp warn,2
neg-MG-10567,app bad feel bad,1
neg-MG-10568,worst airlin everleft without luggag day submit expens offer refund badservic,1
neg-MG-10569,guy switch did not inform chath,2
neg-MG-10570,some kid anxiou husband can not sit current setup no warn seat chang,1
neg-MG-10572,basic stuck pay hidden fee bump inferior flight jetblu come usairway merger,1
neg-MG-10574,still wait respons,2
neg-MG-10576,still yuma wait go look like might miss montereyregionalairport need option plea,2
neg-MG-10577,I am patient I am annoy if can not book travel onlin should not make peopl wait phone,1
neg-MG-10579,guy lose luggag suppos flight highli disappoint med cloth,1
neg-MG-10580,keep miss updat connect need make jax friend wed strandedattheairport,1
neg-MG-10581,move tarmac delay unknown reason ill keep post,1
neg-MG-10582,wtf go dc bo twice go back back gate leav runway total b,1
neg-MG-10583,let u go runway mechan problem wewantcomp,2
neg-MG-10584,uncertainti know run account do not creat polici but undu penalti job reqe flexibl,2
neg-MG-10585,fuk u airway with yo shitti chicken salad sandwich that so overpr and fuke make me wait in hr layov fuk and,1
neg-MG-10587,forget fuel realiz cargo add plane one way tri mask delay,0
neg-MG-10588,plea secur footrest shelf busi class airplan httptcozlbvexmcj,0
neg-MG-10589,ye everi one everi flight like there need velcro someth,0
neg-MG-10590,min hold reserv line embarrass aa platinum member,2
neg-MG-10591,hour late flightr and lost conect ðÿ˜¡,1
neg-MG-10592,guess take chanc amp keep courtesi free seem cabin alway full,0
neg-MG-10593,min hung alway aw call reserv,1
neg-MG-10594,delay,2
neg-MG-10596,holdup should look anoth flight,2
neg-MG-10597,tell talk delay flight aa tell talk u ihatemerg,2
neg-MG-10598,say connect good stillbut anoth reflight book problem last thing need today,0
neg-MG-10599,take lesson wait passeng connect flight shame,2
neg-MG-10601,knowhockey stick expens your baggag handler should not throw cart,1
neg-MG-10603,total lack cust servic mom fli solo babi will fli am air,2
neg-MG-10605,person take ticket rude delay minut overfil fuel plane,1
neg-MG-10606,platinum flyer bought tkt aa also account link so whi can not check flight tomorrow,2
neg-MG-10608,min hold time hang manag mike dividend mile dept tough justifi stick u air cc statu,1
neg-MG-10609,horribl commun delay flight lga got email second differ delay time horribl,1
neg-MG-10610,appreci call flight delay record msg tediou amp goe amp vote text practic,1
neg-MG-10611,complet if that is case still say progress paypal websit reserv th,2
neg-MG-10613,flight wait minut rsw wait weight balanc clearanc come let u leav,2
neg-MG-10614,still rep talk day late flightr ask checkin flight tmrw refund request deal,1
neg-MG-10615,problem flight gainesvil u airway clt miss connect flight iad when get anoth flight,2
neg-MG-10616,are you kid me bad custom servic folk flew psp phx flight cont httptcokigfkvxxdq,1
neg-MG-10617,alreadi my question still say progress it day,2
neg-MG-10618,unabl locat baggag frustrat all son cloth need zfv yyz usairway baggagelost,1
neg-MG-10619,minut hold wait speak agent come usairway ridicul baggagelost usairway,1
neg-MG-10620,usairway disappoint again cancel flight flight miss appoint promis refund lie,2
neg-MG-10621,guess respond compliment sorri can not think even one,1
neg-MG-10622,thank continu worst airlin did not need extra hour sleep hour travel anyway,1
neg-MG-10623,serious flight delay cinci philli due new ground staff miss connect man uk argu hotel wtf,1
neg-MG-10624,no hot food hour flight crazi could not eat phl bc origin connect min late flight what give phltola,1
neg-MG-10625,serious share concern four time alreadi no avail geeeeezzzzz frustrat flyer,1
neg-MG-10626,submit refund request st flight day ago is need,2
neg-MG-10627,minut hold serious averag wait time minut mayb mayb you are understaf,1
neg-MG-10628,alreadi have four time,2
neg-MG-10629,flight phl london sit tarmac min wno updat pilot give,2
neg-MG-10631,ruin honeymoon caus u miss intern flight strand,2
neg-MG-10632,can not afford intern chang fee rebook trip want go home turn can not afford go home,2
neg-MG-10633,due expens chang fee either out airlin chose could screw u strand no help,1
neg-MG-10634,st late flight plane miss flight crew mainten problem gate switch time you call custom servic,1
neg-MG-10635,least could make caus you ruin peopl memori you asham,1
neg-MG-10636,gladli take loyal custom money becaus inconveni noth help fix problem caus,0
neg-MG-10637,sit tarmac wait deplan minut the level servic I have come expect,2
neg-MG-10638,bo gt dca delay thi need stop file complaint faa consum affair,2
neg-MG-10640,ye sure guy do not know gate occupi keep u wait,1
neg-MG-10641,even simpl googl search flight number tell gate will not difficult sure disappoint,1
neg-MG-10642,flight connect,2
neg-MG-10643,flight delay flight miss connectionâ€¦ help,2
neg-MG-10644,buddi current delay hour count dca way cae golf week compens flydelta,2
neg-MG-10647,oh great hour delay get sit plane anoth hour without move flight aw,1
neg-MG-10648,can not even use return flight home chang fee charg expens forc purchas new ticket,1
neg-MG-10649,bet do not I am pay custom know check flight delay thank,2
neg-MG-10650,dcagthpn prof hostag takersw stood bu plane minnow sit plane mvmt amp announc gt hour,2
neg-MG-10651,they do not stand alon bought tix base usair confirm flight what good confirm chang anyway,0
neg-MG-10652,doe not want get home,2
neg-MG-10653,alreadi spoke someon sever time matter one sympathet fli u home earli complimentari,0
neg-MG-10654,sit freez bu nobodi plane what,2
neg-MG-10657,plea explain plenti time sinc I am strand,2
neg-MG-10658,freez bu circl,2
neg-MG-10659,worst experi ever guysâ€¦se blog tomorrow experi mayb help make better,1
neg-MG-10662,fact make custom pay choos seat tri convinc use psycholog trick color,2
neg-MG-10663,that is incorrect four peopl last flight night bag horriblecustomerservic,2
neg-MG-10664,seem unlik without crew board u,1
neg-MG-10665,actual true you get seat onlin big hassl that polici total dishonest mislead faa,1
neg-MG-10666,offload plane thi ridicul,1
neg-MG-10667,load u flight captain hour could fli one consecut period unaccept,0
neg-MG-10668,whi load onto plane hour late flight mind made sit minut,1
neg-MG-10669,then told offload captain hour thi terribl experi,1
neg-MG-10670,three plane flight still have not left ground bad servic sad,1
neg-MG-10672,never fli usairway horribl experi terribl custom servic,1
neg-MG-10673,almost hour late flight due mechan,1
neg-MG-10674,dca pm still due mechan issu lack snack plane absolut wors experi,1
neg-MG-10675,respons doe not correct fact pilot fail keep passeng updat,1
neg-MG-10676,hr strand dcazero apolog worst custom servic been faith travel year,1
neg-MG-10677,rebook cancel flight flight crew expir board unaccept you start delay pm,2
neg-MG-10678,never again wors experi life httptcoddqqgqni,1
neg-MG-10679,thank take flight board and not provid updat flight minut late flight,1
neg-MG-10680,flight wait weight balanc info past minut,1
neg-MG-10681,go to miss connect flight delay fli boston,2
neg-MG-10683,today flight philadelphia it littl disappoint unnecessari delay even snow fl,1
neg-MG-10684,worst still have not left everyon miss connect,1
neg-MG-10685,worst minut delay boston not weather relat flightd go miss connect flight gas plane issu,1
neg-MG-10687,delay due frozentoilet medicalissu mechanicalissu dispatchissu we have heard letsgo,1
neg-MG-10688,told u last night ground stop ohar four hour after obama land stop blame someon el,2
neg-MG-10690,paid choic seat choic not big man next seat oldseatnocushion worstflight nohelponboard,2
neg-MG-10691,got drink fa sat jump seat crossword glass pick land just lazi servic first class,1
neg-MG-10694,plu u airway need someth left philli thaw httptcopkyzhnnrh,2
neg-MG-10696,move plane end runway u sit hour half they did not even let u,1
neg-MG-10697,unaccept I am go day now day sit plane not mention air,0
neg-MG-10698,want sit plane dca lga hour half longer flight,1
neg-MG-10699,set lawsuit no way sit plane hour half,1
neg-MG-10701,plane move ice we move end runway sit lga one runway open,2
neg-MG-10702,given option get plane sit time longer actual flight,2
neg-MG-10703,complet wast day trip work turn sit plane day ridicul,1
neg-MG-10704,doe not seem like bc team fail scan bag lax recycl bagtag number doe not help usairwaysfail,1
neg-MG-10706,well told sit plane hour option get,2
neg-MG-10708,he overflow armrest leg sprawl you refund choic grossedout,2
neg-MG-10709,would give u option get plane instead sit hour half knew gate,1
neg-MG-10710,flight delay amp close door tell u would leav hour half bad bad servic,1
neg-MG-10711,need learn oper sit plane overnight gsp realiz there is mech problem then delay flight hour,2
neg-MG-10712,thank make miss connect get rebook miss miser day start day noth,1
neg-MG-10713,you will receiv long amp detail complaint letter soon long stori short never fli usair,2
neg-MG-10715,complet wast work day thank bad servic bad friday,1
neg-MG-10716,app worst one airlin can not anyth origin flight time gone useless,1
neg-MG-10717,would nice pull gate still sit,0
neg-MG-10718,damn delay,2
neg-MG-10719,site tarmac philli anoth minut thi lame sorri doe not help thi terribl,1
neg-MG-10720,fuck kid httptcoqjlzrywfj,1
neg-MG-10721,plane degre burn thi complet illeg,1
neg-MG-10722,I am log flight book problem need add api travel state can not see,2
neg-MG-10725,fix a soon a possibl,2
neg-MG-10726,suppos need tweet everyon horribl airlin take notic let tri rout,1
neg-MG-10729,I have stand crowd bu past min dcapit help httptcojaskyplwt,1
neg-MG-10730,sit ground charlott gate comm flight deck great happi friday hope make connect,0
neg-MG-10731,never let u everi singl flight get delay,1
neg-MG-10732,custom servic nightmar hold hour I am platinum member aa feel like worthless,1
neg-MG-10733,spoke custom servic rep rude curt transfer etern hold sad badservic mergerdisast,1
neg-MG-10734,flight were not morn it flight thursday monday turn tuesday,2
neg-MG-10735,alreadi let know sent complaint got call back final asleep return call back,2
neg-MG-10737,handl phone unfortun wipe entir trip I am displeas,1
neg-MG-10738,fli quit bit difficult commun if agent let peopl know what is happen arrang made,0
neg-MG-10739,flight fll told take train back pbi get car there train pbi,2
neg-MG-10740,respect stress merger one rep reschedulereplan ppl alreadi late flight youcandobett,1
neg-MG-10741,littl help two gate agent tri rebook flight,1
neg-MG-10742,still hold hour minut count platinum who care problem check who care,2
neg-MG-10743,idea custom servic mean a custom mess plan do not treat like big deal,1
neg-MG-10744,I have hold min sort reserv sync messag tri check what is wrong,1
neg-MG-10745,joke stop lose luggag,2
neg-MG-10746,get ur act togeth start treat ur passeng kinder sanit plane take page perhap,0
neg-MG-10747,get free mimosa compens flight delay yet thx,0
neg-MG-10748,we have sit plane almost hour wait fuel should not done got,2
neg-MG-10749,flight cancel flightl have rebook pm flight if time take ill spent extra hour dca,1
neg-MG-10751,happen flight bo phl daughter fiancã© stuck bo,2
neg-MG-10753,cancel flightl flight person line one agent help rebook you could have hand one better httptcobyvdiosua,0
neg-MG-10754,delay I am charlott big surpris,2
neg-MG-10755,need destin lunchtim today no one could get u flight I have sinc learn one,2
neg-MG-10756,horribl experi key west lost luggag call check amp told call back reconsid flight back,1
neg-MG-10758,flight push back pm departur,2
neg-MG-10759,do not bother wast time send form letter amp let choos gift certif worstcustomerservic,2
neg-MG-10760,two woman workng phl bag check term et fire rude pushi treat custom disrespect,1
neg-MG-10762,liter say case open what good,0
neg-MG-10763,want find bag will not go hassl tri claim suitcas usairwaysfail,2
neg-MG-10764,hold minut speak ladi airport counter gave,2
neg-MG-10765,websit give correct info said bag miami key west entir timei got run around day,2
neg-MG-10766,call btv desk inform exist your system do not make easi custom access,0
neg-MG-10768,not happi start trip cancel flightl flight poor customerservic,1
neg-MG-10770,ye go pick pay cab ride rude employe poor custom servic,1
neg-MG-10771,how merg mile account your site tell info do not match even though can not find differ,2
neg-MG-10772,tri check onlin flight tomorrow tri comput tablet phone got error messag devic,2
neg-MG-10773,sadden first tweet ever complaint custom servic,1
neg-MG-10774,ye lost whole day frustrat poor custom servic,1
neg-MG-10775,call volum high best answer hang,0
neg-MG-10776,flight alreadi think airlin flight attend actual emphas vape still smoke,2
neg-MG-10777,wait bag min phl bag claim,2
neg-MG-10780,one appreci sas gate agent gate lga flight u irrit custom,2
neg-MG-10781,contact peopl still answer you keep send keep send,2
neg-MG-10782,it wa not weather morn awe divert back bo due mechan issu so far lost one day,1
neg-MG-10783,were sincer sorri sean reserv work hard answer everyon call appreci patienceâ€ fals,1
neg-MG-10784,see no respons obvious think servic accept customerservicefail,2
neg-MG-10785,worst custom servic ticket fee worth accommod given circumst bo,1
neg-MG-10787,I have tri call time past day keep get told call back someon plea help me,1
neg-MG-10788,know like gate nothini like nothin bout yo ghettofab gate usairway httptcomaqwnlniu,2
neg-MG-10789,fight delay hr mco I am stuck philli standbi ticket flight solut need,2
neg-MG-10790,next flight delay well charlott luck,2
neg-MG-10791,wa plane pbi clt knew frozen water also saw plane nyc take gate next door,2
neg-MG-10793,tomorrow miss meet today amp pointless pay hotel today purpos trip screw,1
neg-MG-10794,amp also told comp upgrad etc reflight book problem good enough usairwaysfail,0
neg-MG-10795,bat four flight month four delay,2
neg-MG-10796,need get human what is fastest way achiev all get comput,2
neg-MG-10798,yep sent bag philadelphia instead miamii caught itthen told flight chang tomorrow wrong fail,1
neg-MG-10799,pain hold realli minut chang flight httptcoocqkjfxua,1
neg-MG-10800,look anoth apolog do not fli,1
neg-MG-10801,anoth squash flight have share seat anoth passeng idea qualiti travel,2
neg-MG-10802,check day cho need ad plea evalu,2
neg-MG-10806,keep call help line keep say busi help amp call back late flightr for week now,1
neg-MG-10807,sinc mainten problem miss flight crew equal delay due weather I am confus sinc sunni sky,1
neg-MG-10808,ridicul planebroken can not wait board one home hour late flightr neverontim brutal paymytab,1
neg-MG-10809,can not book flight prn websit,2
neg-MG-10810,run show airport board pas say u airway wait american line yousuck,2
neg-MG-10811,how get,2
neg-MG-10812,wish luggag day had pay way st thoma san juan spent extra $ $ $ mess,1
neg-MG-10813,link did not work via mobil,2
neg-MG-10814,check plane everyon board plane piss,2
neg-MG-10815,flight carryon missingstollen plane left gate worst custom servic doe not seem anyon concern,1
neg-MG-10816,I am tri request miss mileag keep say can not flight then say call number,2
neg-MG-10817,travel advi nyc phil pa winter weather u air ha not post one yet can still chang flt wo pen,2
neg-MG-10818,insult offer non requir voucher goodwil offeringat least bag fli round trip,1
neg-MG-10819,someon plea tell talk getittogeth findurgrip,2
neg-MG-10820,noth import whi told wait line patiencerunningout,0
neg-MG-10821,get bag gate gate charlott airport pm flight late flight becaus you all iâ€™ll ride u life,1
neg-MG-10822,never given number elit usair onli aa wait hour answer seat gone,2
neg-MG-10823,nightmarish custom servic further elit member I am appal,1
neg-MG-10824,found tix secur code work tri dozen time,2
neg-MG-10825,might went no confirm plea wait form,2
neg-MG-10826,plea get plane togeth go jetblu,2
neg-MG-10827,faster way get columbia sc make stay clt night delay flight,2
neg-MG-10828,good info alreadi sign option none sound like appli miss email,0
neg-MG-10829,bad plane amp gate chang lot exercis travelfail let u hope plane work I am tire,1
neg-MG-10831,yep check gmail promot folder regularli,2
neg-MG-10832,mayb prepurchas meal email flight min short hour guess none offer,2
neg-MG-10833,suck ruin day and vacat is not even june,2
neg-MG-10834,technic issu ineffici comput triag system person compass oper sad exampl sad compani,1
neg-MG-10835,happen worstairlineev also mari burrough worst custom servic rep ever yourairlinesuck,1
neg-MG-10836,stuck tarmac hour half told longer go hotel avail land phoenix unaccept unhappi,1
neg-MG-10837,delay need extra min make would appreci littl help week,1
neg-MG-10838,misjudg deliber strategi seen multipl time usair make staff life easier expen passeng,2
neg-MG-10839,go same flight last week delay alreadi min think leav phl waitingagain,2
neg-MG-10840,cancel flightl origin flight aruba now way home told do not seat never fli,0
neg-MG-10841,amp told ask mani question bag might still flight should easi check land seattl,0
neg-MG-10842,termin miami still worst smelli airport ever thank noth,1
neg-MG-10843,rudest crew member experi throw shade call custom reachingnewlow,2
neg-MG-10845,team terrifyingli rude young mother amp babi tri check flight phx jwa help,1
neg-MG-10846,still wait brokenpromis notnic neveragain tellyourstori,2
neg-MG-10847,I am plane sure mean we sit it one stori failur anoth fli guy,1
neg-MG-10848,know folk use airlin doe not custom servic ever matter realli hate complain brutal,1
neg-MG-10849,worst custom servic experi ever today get togeth,1
neg-MG-10850,hour hold issu still resolv hope make flight hour everi minut talk minut hold,2
neg-MG-10851,thought merg usairway suck worstev httptcomynzitcovn,1
neg-MG-10852,make purchas take money do not reservationexplain,2
neg-MG-10853,now next plane broken seat my row anoth hour delay mad,1
neg-MG-10854,incompet,1
neg-MG-10855,just follow experi httptcowjiigztiwg,2
neg-MG-10856,worst airlin ever figur merger dontmakemegooutsid,1
neg-MG-10857,hello question phone line jam,1
neg-MG-10858,I am stuck airport fresno tri beat storm pittsburgh guy offer noth horrid,2
neg-MG-10859,suppos get fresno pittsburgh pm instead I am get pm tomorrow,2
neg-MG-10860,need chang div mile ticket travel start due weather advisori told possibl unless flight cancel flightl anyhelp,1
neg-MG-10861,mention I am silver prefer member fli everi week alway even meal voucher,0
neg-MG-10862,thi last time use airlin promis,2
neg-MG-10863,send email detail late flightr thank respond,1
neg-MG-10864,were not abl without reflight book problem recharg amount plu fee help phone spoke agent amp jeanin,0
neg-MG-10865,crazi treat mom poorli not happi usairwaysfail,1
neg-MG-10867,alreadi tri how conf via dm,2
neg-MG-10869,year naval servic run travel depart command,2
neg-MG-10871,thought worst airlin nah you guy far wors is decent airlin,1
neg-MG-10872,talk supervisor jeanin could not help minut talk noth,2
neg-MG-10873,express disappoint reserv depart treatment sailor deal death famili,1
neg-MG-10874,sympathi offer hold reserv monday night that is pretti awesom ask,0
neg-MG-10875,flight treatment passeng atroci hour delay deplan given direct,1
neg-MG-10876,transfer pleeeeeeeeas help,2
neg-MG-10877,minut hold help,2
neg-MG-10878,figur cancel flightl flight past week now come home hour delay cart pull plane broke,1
neg-MG-10879,purchas upgrad flight week ago gave someon el receiv refund is sop,2
neg-MG-10880,liter worst fli experi life flown lot,1
neg-MG-10881,would le annoy road condit were not get wors everi min keep passeng captiv good reason,1
neg-MG-10882,tri chang flight airlin travel advisori hold min help,2
neg-MG-10883,alway go what happen airbu boe custom servic,2
neg-MG-10884,websit will not let chang onlin even though airlin issu travel advisori hold minut help,2
neg-MG-10885,worst hold time crazi agent horribl account usairsuck,1
neg-MG-10887,u air asham servic hold hour no help repres reschedul due weather,1
neg-MG-10888,ever sit hold lose track time httptcoyqhkljabn,2
neg-MG-10889,worst custom servic I have ever experienc ill never fli airlin ever pay sleep philli fuck,1
neg-MG-10890,how dirti damn plane take hour get plane clean refund milesðÿ˜¡ wasteoftim theworst,1
neg-MG-10891,I am dump dividend mile card forget airlin exist ridicul theworstairlineev,1
neg-MG-10892,fuck,1
neg-MG-10893,made call usair today merg aadvantag dividend mile each time say call back late flightr timesenough,1
neg-MG-10894,st told travel advisorynow two hr hold amp disconnect fl bhm charlott phl will not gohelp,2
neg-MG-10896,your team need build capac,2
neg-MG-10897,can tell wait min charg phone chang fee even tho wa not allow make chang onlin,2
neg-MG-10898,refus compens passeng inconvenienc would not even rebook anoth airlin disappoint,1
neg-MG-10899,flight schedul pmtold flight cancel flightl sit cold plane hour,1
neg-MG-10900,best think lousi way run airlin whi onlin way connect you hold hr amp zip,0
neg-MG-10901,stori it start two hour delay flight make miss connect miami,2
neg-MG-10902,kind gentleman gate tell go left get hotel voucher ticket gate took min get,0
neg-MG-10904,wait they book along hotel nearbi sent anyway hotel manag disbelief,1
neg-MG-10905,wonder miseri consid damag breach contract lawsuit lawyerup,2
neg-MG-10906,meantim ill sleep park bench dadeland st thank guy,1
neg-MG-10908,realli tri alreadygot messag avail next idea,2
neg-MG-10909,it say call befor connect get song danc weather weather bad day call day wasteoftim,1
neg-MG-10910,gtk mile usair last four flight good other airlin much improv bill issu seat legroom air servic,1
neg-MG-10911,suppos discus matter comput badcustomerservic airlin dividendreward,2
neg-MG-10912,how heck one get internet desk author waiver would involv hold anoth hour,2
neg-MG-10914,you are honor mile travel last year,2
neg-MG-10915,can help updat ktn profil ticket book via aa amp info did not get pas I have hold forev,2
neg-MG-10916,you are despic the flight plan lost now we have sit tarmac hour it min flight,2
neg-MG-10917,I have hold minut wait talk someon flight tomorrow is anoth number call,2
neg-MG-10918,not lose flight plan now ur flight crew faa time thx havin u sit tarmac hr pathet,1
neg-MG-10920,congrat you have lost custom good when made unit weather chang free min you guy hr hold amp,0
neg-MG-10921,pm still bag,2
neg-MG-10922,flight four subsequ delay destroy travel plan even look resolv matter,2
neg-MG-10923,hey bag damag fli yesterday what,2
neg-MG-10924,oh ye load time run connect flight delay minut,2
neg-MG-10925,umm defin extra time,2
neg-MG-10926,deal fam emerg wa told rebook aa flight ord system need help a soon a possibl,2
neg-MG-10928,would think go cancel flight flight you would rebook seat someth last row usairwaysfail,1
neg-MG-10931,also get excit he go unabl contact destin get talk,1
neg-MG-10932,quick let u board plane sit runway hour clockwork scareway neverfail,0
neg-MG-10935,number call modifi reserv plea help veri frustrat american u air merger,1
neg-MG-10936,call window seat airbusseatfproblem httptcozkoeclgiu,2
neg-MG-10937,bump peopl flight ten minut takeoff flight overbook fail,1
neg-MG-10939,told work joke fail,1
neg-MG-10940,ye but manner done harsh affect alreadi check no remors weak altern,1
