tweet_id,Tweet,class
neu-569918327767879000,hahaha at least gave refund,1
neu-GG-Tweet-10396,awak realli tire did not sleep well class,1
neu-GG-Tweet-7903,stop groceri store work pick salad wing last night so sad msu,1
neu-GG-Tweet-6171,I have advertis blog career site use agenc sure el go,1
pos-MG-10317,good day httpblipfmpit,0
neu-GG-Tweet-10846,but mutant superpow got pump radioact juic nuthin can not shoot webï¿½ big green musclesï¿½ nothin,1
neu-GG-Tweet-8996,I am glad good second day I have spent nd day garden mani bugsnot style,0
pos-MG-13024,httptwitpiccomg thi superb great,0
pos-MG-12417,go work almost pm love graveyard shift got jami foxx cd today someth new listen nite,0
neu-568593365601820000,flight realli cheap what is catch,0
neu-GG-Tweet-7094,much tpg disgust butt cheap,0
pos-MG-10964,get excit art weekend,0
neu-GG-Tweet-5960,bore tec,1
neu-GG-Tweet-8069,so sad anim unhappi dog master reproachfulyourebreakingmyheart puppi look,1
pos-MG-10068,it weird tough no one seem notic articl,1
neu-GG-Tweet-6047,work rite massiv headach build feel sick,1
pos-MG-9537,new twittin thing glad see babi wonder time enjoy dinner babi muah,0
neu-GG-Tweet-11072,know nostalg,1
neu-567728114588209000,tri fli nashvil tomorrow how look,0
neu-GG-Tweet-10257,is oh sad left andiamo leftov counter home much yummi leftov,1
pos-MG-9971,good nite do not let bed bug bite,0
pos-MG-10524,ticket oh wow that is awesom,0
neu-GG-Tweet-6631,yup ob bet they have run stock though anyway thnx help phone use wrong code,1
pos-MG-12599,good morn tgif,0
neu-GG-Tweet-7496,done need curl omg need someon makeup get dress tidi befor one,0
neu-GG-Tweet-8960,gah it outsid I am stuck shit hole build till whi,1
pos-MG-9926,so one celebr crush forgot mention last night geof ace cake he realli celebr he show,1
pos-MG-13551,that is good ya feel better lookin foward seen perform can not wait,0
neu-GG-Tweet-11581,sheesh harsh word,1
neu-GG-Tweet-8817,innoc longer custom,0
neu-GG-Tweet-7953,hey I have finish homework tire,1
pos-MG-9656,hahah cool well quit energi fill lol,0
neu-GG-Tweet-8035,for reason unabl sleep,1
neu-GG-Tweet-6198,andr riue neighbourswhat world come tointernet lol,0
neu-GG-Tweet-11845,uhm pft run today fail,1
pos-MG-9259,best parti everwont rememb,0
neu-GG-Tweet-10309,hate go specif store buy booz especi they are far shitti hour,1
neu-GG-Tweet-8974,ate uncook pizza,1
neu-GG-Tweet-6344,want to go out badli,1
neu-GG-Tweet-7292,sound almost good nando relat nando increas price,0
neu-GG-Tweet-10423,ha not twitter day internet mum hous moment,1
neu-GG-Tweet-7495,but I am drunk need last night sound bit desper think,1
neu-GG-Tweet-10341,clare dane movi I am confus,1
pos-MG-9444,roger deacon own deacon medic amp help acquir scooter good friend,0
neu-567867168429182000,chang rno den nonstop in may late flight morn earli afternoon,1
pos-MG-9973,mornink how today see raini hey lol sunni,0
neu-GG-Tweet-7175,mornin twitterl tire do not want get bed must catch earlier train,1
pos-MG-10110,love smart dr phil mc graw stop blame get life find perfect match best gift ever,0
pos-MG-11716,spread love man,0
neu-GG-Tweet-6916,ugh need bigger ipod like serious,1
pos-MG-12344,nieni veri happi demi cd come day birthday lt,0
pos-MG-12906,look like you are live good life berlin,0
neu-GG-Tweet-9313,noooo cold morn,1
neu-568875992128729000,cool,0
pos-MG-12145,someon came room ask girl guyi laugh,0
pos-MG-10459,yeah pretti stoke new hope awesom,0
neu-GG-Tweet-8630,doubt anyon even read lol follow,0
pos-MG-11066,tri hit sack had ck youtub vid hirokomima great job tweepl must see do not delay ck it out,0
pos-MG-13478,noeeee insult mean look like kid cmon,1
neu-GG-Tweet-9604,phone fb go crazi bday wish can not believ I am year older,1
neu-GG-Tweet-8151,so sorri lossanoth thing seem common,1
neu-GG-Tweet-10353,take quiz amp I am cold,1
pos-MG-9827,good night I am wipe outby thank listen,0
neu-GG-Tweet-7613,no red sox open game conflict prevent go reschedul game,1
neu-GG-Tweet-8761,I am work I am mad,1
neu-GG-Tweet-9475,look forward write word essay histori next week stupid exam essay worth I am scare,1
pos-MG-13310,bing okay love name bing sue did not realli like rent enjoy avenu though,0
neu-569607114462793000,check st grader school scienc fair project she love fli southwest airlin htt,0
neu-GG-Tweet-6208,take rent airportnot excit earlyhav go work,0
pos-MG-11505,I am fuck proud,0
neu-GG-Tweet-9548,wk lose bball team game skid,1
neu-GG-Tweet-8590,warn physio tell want soft tissu manipul fact mean want kill evil,1
pos-MG-12090,oh dang happen glad you are aliv,0
pos-MG-11082,love twin,0
neu-GG-Tweet-10654,impress fact snow april th,1
pos-MG-11025,hannah montana movi greaaaaaat movi love goooodnight,0
pos-MG-12669,ahhhhriski love quotethank remind,0
neu-GG-Tweet-10140,go home today awesom vacay,0
pos-MG-13625,yeah lol I have slept I am excit upload the singl go listen wwwmyspacecomfdmonlin,0
neu-GG-Tweet-11219,no babi got sick right cousin birthday parti heard fiya though,1
pos-MG-10826,goodnight enjoy favorit movi love allarlyn httpblipfmpxu,0
neu-GG-Tweet-9018,ug msu got kill last night oh well unc play would work pool msu,1
pos-MG-12678,httptwitpiccomp cute cute cute,0
pos-MG-9143,undefeatedgoodnight sweet dream,0
pos-MG-12259,yet peeta swich better one la du fallafel le marai pari when get tri,0
neu-GG-Tweet-10023,awak such busi day and yucki that stink,1
pos-MG-9187,yeah ill onlin via itouch,1
pos-MG-12188,good nitemorn hope ur followfriday product until tomorrow cheer mani happi tweet,0
neu-GG-Tweet-9088,worst springbreak ever worst part tuesday morn go looong week,1
neu-GG-Tweet-6042,drive parent chill well sun shine do not feel well today,1
neu-GG-Tweet-8857,tri get head around have tidysort day wife whilst tri play mousehunt not good,1
pos-MG-12120,blair sweet one,0
neu-569634891857600000,man smell left nd there is stupid girl ask question you all help,1
pos-MG-11834,base brown sleeveless tee multicolor line blue littl fade jean fold till knee got,1
neu-GG-Tweet-5977,rode river circuit asthma hit hard too wet mow amaz amus wpac cr limit rais celebr cole shop etc,1
neu-570066487056027000,offer cdn border town incent fli sinc exchang rate hurt customerappreciatio,0
neu-GG-Tweet-10439,left headphon dead,1
neu-GG-Tweet-8846,think nigella shit tea add,1
pos-MG-11355,quot good night babi miss youquot awwwi love,0
pos-MG-10541,haha prob other celebr win team beat friendshipsaquaint run deeper,0
pos-MG-12849,aww let u hang,0
pos-MG-11798,rememb freshman year got sick made theraflu cure maladi to day love stuff,1
neu-GG-Tweet-8254,on way skool late hell nd dnt feel gud,1
neu-GG-Tweet-7540,crack workugghh so bore,1
neu-GG-Tweet-6874,gener crappi day work today ever stuck job use love hate it nice,1
neu-GG-Tweet-7632,my ratti still sick pneumonia tumor I am realli run depress havin fibro day,1
pos-MG-12380,sometim rather enjoy internet like right,0
neu-GG-Tweet-11394,aww got excit,0
pos-MG-13375,good day hike earli ahh,0
pos-MG-12620,cool work send link,0
neu-GG-Tweet-10143,just board thanx wish come think hate word quotmamaquot,1
neu-GG-Tweet-10436,awww miss sing quotalabast boxquot day star,0
pos-MG-9687,tesla model palo alto showroom sweet,0
neu-GG-Tweet-11282,wish could welcom spartan back el stuck class msu,0
neu-GG-Tweet-8579,name made sad want twittercomscroobiuspip,1
neu-GG-Tweet-7710,yeah can not but got to find way okay buttercup can not cheer,0
pos-MG-11853,ill take coupl haha,1
neu-GG-Tweet-6335,just drive lesson went pretti well need stop cross hand wheel appar though bad time,1
neu-GG-Tweet-6225,yesh bank holiday everyon el work train traffic everyth screw usual,1
pos-MG-12797,look forward coffe cake angela today oh id give win lotteri lunch everi day,0
neu-GG-Tweet-10058,go hair makeup speak sooooooooooo tire miss doggi,1
neu-GG-Tweet-8687,sorri see twitter account person should follow anoth qt commun event are alon,1
pos-MG-12530,think fuzzbal bing httpfuzzballcomtwitt,0
neu-GG-Tweet-6217,whi take long go one lectur took min give sunni outsid someon mock,1
pos-MG-11284,hahaha need time heal ill tell,1
pos-MG-11364,is tire good time night that is good thing,0
neu-GG-Tweet-8432,I am pretti sure shoe melt onto foot,0
neu-GG-Tweet-10613,hope treat well hospit fun,1
neu-GG-Tweet-9049,yeah lookedphonedknock doorsput miss poster andnoth,1
pos-MG-11187,went stickam chat tonight so much fun sign good night,0
neu-567868770284208000,welcom portland sun mt hood southwest httptcoysahvxzk,0
neu-GG-Tweet-7172,pesticid trng region said would le expens sf would rather sf tho,1
pos-MG-9856,miss I am home love,0
neu-GG-Tweet-8360,my tea cold,1
neu-570009743160254000,what is girl got to get flight name chang she bought one mean ex boyfriend,1
neu-GG-Tweet-8023,enjoy play golf yesterday sun reach paracetomol badminton session,0
pos-MG-13616,just woke now go take shower work do not want ill need money vacat,1
pos-MG-12611,go sleep littl beanwhen wake mmw world luv uactual prob world willsorta,1
neu-GG-Tweet-6130,damn true need help,0
neu-GG-Tweet-10687,it good buggi like motherfuck,0
pos-MG-13115,drag me hell insan idk word good though,1
neu-GG-Tweet-8993,that is scari,1
pos-MG-9116,thank link yoko idol video the cute slay,0
pos-MG-10755,ahh awesom thank much help donat can not work everyth ok,0
pos-MG-13707,followfriday all happi tweep,0
pos-MG-13511,schoool friday though bad look forward weekend,1
pos-MG-12873,awww lol cute,0
neu-GG-Tweet-9149,lmao lol yeah realli poor babi,0
neu-GG-Tweet-9062,oh gone shit httpisgdrcl,1
neu-GG-Tweet-6751,it nasti no report flood yet multipl report bad hair wet pant howev,1
pos-MG-11023,pray aunt winni you get know love you,0
pos-MG-12571,hell yeah and nice see human offic today,0
pos-MG-10754,is not smart sexi cool matter fact still look pretti good year,0
neu-GG-Tweet-9957,emot feel good,0
neu-GG-Tweet-8746,fuck rip last pair jean,1
pos-MG-9543,agre defin get carina twitter account hmmm everyon el say,0
pos-MG-9771,wow that is amaz still cnt come,0
neu-GG-Tweet-7122,time go doe not look nice though xx,0
neu-568108822360760000,are announc winner destinationdragon show,0
neu-GG-Tweet-8205,suppos better anoth post slack latley,0
pos-MG-11018,serious hard find actual good scari scari movi anyon suggest favorit love one,1
neu-GG-Tweet-7451,just go go review gadgetshow top freewar might get themdespit fact half poor,1
neu-GG-Tweet-7253,oh boy get got field tomorrow small plane fun,1
neu-GG-Tweet-11571,friend just talk want see perform leav ny suck,1
pos-MG-10825,quick go certifi ur stuff,0
neu-GG-Tweet-6617,cold turkey way know,1
neu-GG-Tweet-11531,sorri loss honey hope hurt heal soon,1
pos-MG-10760,nice jobani shot I am excit get copi,0
neu-GG-Tweet-10094,wish cold watev goe away soon dang allergi wish bed right,1
neu-GG-Tweet-9098,wish exchang rate good last time went america,0
pos-MG-10695,tweetdeck make twitter game do not need ring twin,1
neu-GG-Tweet-10757,miss friend back home,1
neu-GG-Tweet-8542,firefox frustrat sometim crash everi minut without notic,1
neu-GG-Tweet-11568,httptwitpiccomit total miss realli good one,0
neu-GG-Tweet-10357,can not understand twitter unabl keep log reauth everi day time,1
pos-MG-13441,go to tri get sleep tonight excit potluck tomorrow goodnight human,0
pos-MG-13469,nice,0
neu-GG-Tweet-10040,it ha not ask alway way good un,0
neu-GG-Tweet-9240,sick definit violat multitask can not watch game twitter program simultan,1
neu-GG-Tweet-9673,omfg I am friggin bore can not ju someth,1
neu-GG-Tweet-10918,true art get live forev shot glass finit lmao,0
neu-GG-Tweet-7922,snow april realli depress,1
neu-568294699515187000,hilari flight attend vega detroit tonight httptconwvxdgmf,0
neu-GG-Tweet-8747,jay home open amaz no streaker though,0
neu-567804718886711000,you guy must swamp even took corpor travel long time get everythi,1
neu-GG-Tweet-6558,meet are not alway bore wonder alway sleepi toward close,1
pos-MG-11287,lol prob thought funni ttyl,0
neu-GG-Tweet-7896,httpnewsaolcomfeatur veri sad,1
pos-MG-13853,final almost done dorm geeee I am tire exhaust beer plea,1
pos-MG-11485,I am back brain feel like shit bag I am back,1
pos-MG-12937,good morn,0
pos-MG-13235,look forward avenueq tonight ye still love puppet,0
neu-GG-Tweet-6381,poor kid damn peopl want cut grass ï¿½ï¿½ ahaha dayslt,1
neu-GG-Tweet-6690,feel realli sick today,1
pos-MG-13494,alway welcom,0
neu-GG-Tweet-11220,watch man v food like hour day,1
pos-MG-12494,serious even blip song monday knew should not start studi damag brain,1
pos-MG-12929,home hco rule lol love alll,0
neu-GG-Tweet-7955,riddl answer romeo juliet fish and broken glass water fishbowl break,1
neu-GG-Tweet-11133,dude doubt carolina would whoop man everi game averag pointstil next year,1
neu-GG-Tweet-8928,hate sick much wast time energi wish well get back busi life lol,1
pos-MG-13295,say I have exclusionari late mayb,1
pos-MG-13367,better still quotangl daemonsquot,0
neu-568221293914533000,travel savannah ga airlin do not luv when go fli,0
neu-GG-Tweet-8306,sick,1
neu-GG-Tweet-6757,ughhhhhhhhhh twitter bing sooooo retard,1
neu-GG-Tweet-11100,tri hard could stay away bsg spoiler wa not date yet still happen still apolog,1
neu-GG-Tweet-10694,wonder you all go observ passov I am sad church year,1
neu-GG-Tweet-11388,sad publish author set blog use would realli help,1
neu-GG-Tweet-9157,free hotel breakfastworth everi penni paid,0
pos-MG-10370,thank follow love you sweet,0
pos-MG-10106,yep sure thing sweeti keep post,0
neu-GG-Tweet-6535,twitter realli play bracesbr back memori bad gag reflex,1
pos-MG-10791,well can not call quotladyquot becaus bitch do not know act like one sorri,1
pos-MG-13491,okay fat holiday,0
pos-MG-11242,that is what is up how often you go down there,1
neu-569690317869330000,tight you are world best airlin list amp rank hi,0
neu-GG-Tweet-9503,seem ticket price scare anyon know david byrn do not think one go,0
neu-GG-Tweet-7747,hey kristen thought ur work smallvil awesom havnt seen sf releas au yet ani new project come,0
pos-MG-9714,pack go great even took break make cooki hubbi yum have mention much enjoy pack it high,0
neu-GG-Tweet-11617,can not believ wake earli saturday wtf,1
pos-MG-13208,that is nice cartoon day do not like coffe vend machin ha ha stop drink,0
neu-GG-Tweet-6724,just boot window upload someth sinc internet even wors ubuntu,1
neu-GG-Tweet-8102,gorgeou told foundat discontinu ye it get recal april xox,0
pos-MG-11259,left messag hope safe trip amazingli awesom relax,0
neu-569609923807440000,make sure take care team amp team we,0
neu-GG-Tweet-11904,they put dog sleep like year trip everi time come home kinda weird see,1
neu-GG-Tweet-10145,sorri hear sweeti,1
pos-MG-10827,is danni bhoy beauti princess,0
neu-GG-Tweet-6701,could not sleep read animorph I am attempt sleep plea work time I am exhaust plu want cuddl,1
neu-GG-Tweet-10919,go work work pay bill fun one,0
neu-GG-Tweet-8207,I am superrr tire morn want breakfast,1
neu-GG-Tweet-8462,wish tour manag sort travel stuff and someon pay suck empti save,1
neu-568057887223894000,in letter follow sure includ reward number twitter handl email add,0
neu-GG-Tweet-8810,think good april fool joke waaaaaaaaay did not even fool anyon,0
neu-GG-Tweet-6662,realli realli tire ha not slept day can bare keep eye open realli miss saniti,1
pos-MG-13397,lol cz everyon love hahahaha,0
neu-GG-Tweet-10556,forc tri boyfriend,1
neu-GG-Tweet-10360,ha nasti chest infect have not eaten smoke hour antibiot better kick soon,1
neu-GG-Tweet-11713,aww fun fun hope did not era,0
pos-MG-13252,enjoy night watch blink video,0
neu-GG-Tweet-11039,jeez hate univers got today straight offic ugh two week go sad panda,1
neu-GG-Tweet-10637,justinhard time find work mehard time happi,0
pos-MG-12708,had good workout tonight readi bed,0
neu-GG-Tweet-8614,isabeau ellamari carpent wntd mommi call sick miss httpappsfacebookcomdogbookprofileview,1
pos-MG-10295,that cool what kind music plea do not say countri,0
pos-MG-9672,awww sweet,0
pos-MG-13052,all sudden find realli excit someth no idea though but that is still good thing guess,0
neu-GG-Tweet-8124,bad day,1
neu-569861557775163000,how best track deal special flight offer I am like intern option,0
neu-GG-Tweet-11250,yeah physio crap still month away form real physic activ could not even sit straignthen leg,1
pos-MG-12330,you are hilari great job tonight,0
neu-GG-Tweet-6282,aw sound fun I am bum miss did get meet anyon,0
neu-GG-Tweet-10888,holi shit there is snow richmondyet stupid weather,1
neu-GG-Tweet-9400,get wors live temporarili u european issu visa card can not buy anyth onlin been,1
neu-GG-Tweet-9995,yea not normal,1
neu-GG-Tweet-11621,lol love u wonder she is go europ,0
neu-568949199779155000,son fli south west nolaorlando hope enter win contest destinati,0
neu-GG-Tweet-11033,man I am sad whole dtp crew left I am pretend I am twitter updat,1
neu-GG-Tweet-7117,had best night letterfrack lol suffer tho thank good richard makin pancak onto galway citi later,0
neu-GG-Tweet-8165,cri blair got expel poooooor blair okay go yale everyth okay,0
neu-GG-Tweet-6257,leann angri,1
neu-GG-Tweet-11042,hey twitter bless back yay in skool tlkin besti bout problem smh daii good daii,1
neu-GG-Tweet-9125,bad slower usb either way still need usb drive skype,0
pos-MG-13641,are long weekend,1
pos-MG-12978,wow have not person milkman round long time get bit nostalg morn,1
neu-GG-Tweet-8744,so see snow outsid I am sick ohio weather year till move palm spring camiss weather,1
pos-MG-9154,make sure send interest peopleit time expand famili no liethi cereal chain right,0
neu-569889219805642000,sound fun how work,0
neu-GG-Tweet-11467,$ q stop cent loss hmmm long short stop today,1
neu-GG-Tweet-9779,entir colleg they fuck lost transcript can not attend summer catch credit,1
neu-GG-Tweet-7020,troubl I am still,1
neu-GG-Tweet-10180,hate weather taipei it alway make sick,1
neu-GG-Tweet-8430,ok band name realli bad club name,1
pos-MG-10724,sleeeepov best coco,0
pos-MG-13277,buick citi complex mo def,1
neu-GG-Tweet-6702,sister cat meatbal leg crush need amput poor littl thing,1
neu-GG-Tweet-11213,feel realli ill sudden,1
neu-GG-Tweet-11168,read ohnotheydidnt sure true ill sad,1
pos-MG-12677,look forward david love news,0
pos-MG-10248,whew I am beat strip go bed goodnight,1
neu-GG-Tweet-8228,just seen littl big planet ï¿½ spent ï¿½,1
pos-MG-9124,lotteri winner million gosh would sure like test quotth lotteri cursequot,0
neu-GG-Tweet-10150,equip new music includ best of meatloaf quoti would doquot could not find version wooha,0
pos-MG-9426,hi is twitter complic think facebook is not hard,1
neu-GG-Tweet-6857,mate wait hour last night walk past dissapoint tinchi,1
neu-GG-Tweet-11240,drink coffe listen dump truck drop top soil onto oceanfront lawn are not nuthin like diesel fume morn,0
neu-GG-Tweet-6848,sigh am sit work leg prop it make ankl feel better also make knee hurt,0
pos-MG-10626,bet btw shane fart stainswel do not think love,0
neu-GG-Tweet-10410,yay unemploy hate life,1
neu-GG-Tweet-6872,ye easter chocol I am sucker hollow egg discount store,1
pos-MG-12069,summer amaz alreadi,0
neu-GG-Tweet-10318,blech ooz make pyramid,1
pos-MG-12805,hah awesom listen pretti cool love cri loud,0
neu-GG-Tweet-9173,lol yeah it rain thought would like know btw do not put ur iphon canal nice phone,0
neu-GG-Tweet-11701,sorri what is ur network thingi,1
neu-569925511394119000,our fleet fleek httptcoltxjkboâ€ fleek dead yet,1
pos-MG-11132,totoo kayang ashton hehe curiou,1
neu-GG-Tweet-8966,mile half hous,1
neu-568985010742693000,yea saw I am move china bag pay whatev want make sure,0
neu-GG-Tweet-6520,wish knew what is go tb it drive crazi,1
pos-MG-10962,love song mobi ã¯â¿â½ memori gospel httpblipfmqn,0
neu-GG-Tweet-6709,can not believ awak am tuesday yawn and bad dream bummer,1
neu-GG-Tweet-10587,fail outta class are not bad,1
neu-GG-Tweet-8738,listen frank turner curl sofa puffi eye cold,1
neu-GG-Tweet-7826,ughhh schoool sooooon I am hold everi breath lt tila love muchthank everythingy amazingxox,0
neu-GG-Tweet-10992,work graphic design small compani middletown it constant thorn side,1
pos-MG-12012,yep one and love greasewood flat,0
neu-GG-Tweet-6233,thi amaz but get word per minut httpplaytyperacercom,0
neu-GG-Tweet-8865,can not believ I am sick,1
neu-GG-Tweet-10381,is wait chubb engin call get freez unalarm warehous amp back comfort warm offic,0
neu-GG-Tweet-10503,is bore doe not anyth,1
neu-GG-Tweet-10906,and unfortun probabl never,1
neu-GG-Tweet-8790,mean you are leav isp,1
neu-GG-Tweet-9101,oop hit enter I am bad today thank still hava bloodi sore throat tho,1
neu-GG-Tweet-11110,byee everyon sadli goe xxx,1
pos-MG-12378,can not wait for the popcorn award mean the mtv movi award wahaha,1
neu-GG-Tweet-11414,tri homework due min,1
pos-MG-10705,fuck tire thank fsm do not work tomorrow headach ftl go straighten hair tomorrowwwwww,1
pos-MG-10529,yup so happi alreadi one foot door the rest still tweet,0
pos-MG-10101,pleasur mine love lovey critter home alway inspir say,0
neu-GG-Tweet-6646,tonn sad news today,1
pos-MG-12398,yay friday the last hr work went forev hehe happi cook,0
neu-569366337929105000,seat avail pm ord rdui need seat plea,0
neu-GG-Tweet-10534,I am start wonder sort magnet field around break computersnow offic comput,1
pos-MG-12258,kickin samantha gooberz princess briana wick sick broski lt hate life,1
neu-GG-Tweet-9216,dad insist carwash friggin hour I am tire alreadi will not listen sit wait,1
pos-MG-10037,perhap I am crazi thought indian journalist jamup job,1
neu-GG-Tweet-6372,I am snuffli hot cold tire bung woe,1
pos-MG-12774,welcom,0
neu-GG-Tweet-11002,least wait count page count need I am sure bad think tho,1
pos-MG-9304,hope get better drink orang juic help immun system,0
neu-GG-Tweet-11262,hope pappaw frank heart surgeri help today keep think good thought,0
pos-MG-11150,ahhhh dude congrat I am so happi for you everybodi wish happi birthday today,0
pos-MG-11645,wa good total got stash pan oven simpli got heheh thing get better age prove,0
neu-GG-Tweet-10971,work ho hum listen dan le sac car,0
pos-MG-10418,lol think cute it someth servic sign,0
neu-GG-Tweet-10946,whoop got littl happi doe not work take cisco page shoot,0
neu-GG-Tweet-8622,so sick do not want to miss class today,1
neu-567797955202416000,like week flight creativ,0
neu-GG-Tweet-6405,yeh know wa not showbag list paper day heard broadcast show thur,1
neu-GG-Tweet-6551,sorri one confirm darkest fear,1
neu-569924101080535000,want guy first fli cuba nyc,0
pos-MG-9601,well that is good ani big plan weekend,0
neu-569586611085815000,hope look nice warm san juan ðÿœ´,0
pos-MG-11846,got back amaz show ever gah love eye alaska go bed nownightey night roll right,0
neu-GG-Tweet-8134,that great idea invit queen vic market fridaythen realis good friday close,0
pos-MG-9501,sure hope dinner seri turn poker night,0
neu-569946008840491000,also way get print one record keep whenev fli,0
neu-GG-Tweet-11189,clean panel live room door glass both side finger smell vinegar bruis littl finger grr,1
neu-GG-Tweet-7178,just woke I am freez everyth hurt thi good,1
neu-GG-Tweet-10812,bore want go work sick yay,1
neu-GG-Tweet-8062,humm support remot cv histori opengrok guest wait,1
pos-MG-9951,I am go lay watch star allllll night make world go round well mayb someth outerspac,1
neu-GG-Tweet-11756,the guild feel lone without,1
pos-MG-10419,realli good,0
neu-GG-Tweet-6421,it upset ami agoni vet can not see pm my poor littl thing,1
neu-GG-Tweet-7356,fuck channel iq damn show run time get see reunion,1
pos-MG-11169,that is best idea I have heard far hijack neighbor signal not would condon behavior either,0
neu-570301670892146000,fli glamco week how long airport departur,1
pos-MG-12962,freebi keep healthi free kellogg allbran pack httpshorttocp follow twitter freebi,0
neu-GG-Tweet-7636,lot troubl sleep last night went bed earli still sleep extra hour grr,1
neu-GG-Tweet-10569,school need get zone game livermor today,1
neu-GG-Tweet-6396,fuck shin splint I am paindrug pleasei never realis could pain,1
neu-567807640660619000,good point,0
pos-MG-10329,my mom live pune half year yr just curiou side planet our day cross,1
pos-MG-9972,just download cook mama ipod so much fun,0
neu-GG-Tweet-8353,how long gone hope come home soon,1
neu-GG-Tweet-7235,tv husband rick grimmi freshli squeez week waaahhh hi guyzzzz,0
neu-GG-Tweet-9624,hard drive unrecover crash shop anoth,1
pos-MG-13729,hi twitter great sunni day great friday,0
pos-MG-11426,would love hold hand peoplebrowsr here help question cheer,0
neu-GG-Tweet-10208,drag work hear ton siren go also check krzi rant omg wtf,1
pos-MG-12200,bad mate an prepar today weather report,0
pos-MG-10615,ahhhh wonder night,0
neu-GG-Tweet-6297,fed ill,1
pos-MG-11327,omg it alway work what is freakn secret the forc congrat heheh,1
pos-MG-10988,hot chocol truli great,0
pos-MG-13387,hahaha well ill tryjust ate gianorm piec chocol cakekinda wire yummmmmmm,1
neu-GG-Tweet-8289,is watch wall come protect bad back rigeur anoth daili grind,1
pos-MG-10026,I am rest hotel room gota get let u see tomorrow bring mean today,1
neu-GG-Tweet-8911,pain slow night made pain seriou lack sleep,1
pos-MG-9863,mhmmm think next saturday perfect,0
neu-GG-Tweet-10645,tri find good vet around think one kitti asthma,0
pos-MG-13667,heh yday buzi day couldnã¯â¿â½t tweet much that is happi friday,0
neu-GG-Tweet-7142,mornin babe hella pissedhungri op in no food sinc pm feel bad fulli dug empti outta recycl lookin like wat good,1
pos-MG-10214,well what is movi choic tell ill say ye,1
neu-GG-Tweet-7301,hate work have not done much today I am tri artist block can not draw,1
pos-MG-11379,good tho famili,0
neu-GG-Tweet-9199,give babi cracker gingeral he sick,1
neu-GG-Tweet-11127,wtfmi photoshop serial stop workin suck,1
pos-MG-11160,yea amaz talent beauti funni what is like right,0
neu-GG-Tweet-7096,had anoth amaz night tyler work got to make coffe earli bird,0
pos-MG-13739,ii secret can not know,1
pos-MG-9629,wait man come home knock cuz work tomorrow good nite twitter ppl,0
pos-MG-12823,I am realli happi,0
neu-GG-Tweet-9112,hit squirel poor lil guy,1
neu-GG-Tweet-10022,love netbook realli it realli can not handl row spreadsheet though,0
neu-GG-Tweet-6559,surpris littl miss hous car realli worldli posse miss dog,1
neu-GG-Tweet-8421,ugh woke headach interest bad dream stacia,1
pos-MG-10093,travel washington dc see parent gabe morn can not wait it go great weekendvac,0
neu-GG-Tweet-8519,sydney rail advertis httptwitpiccomybkw graduat program railway first choic ala end fashion,1
neu-GG-Tweet-9719,I am stuck workworri dad amp littl piss will not find need bypass after,1
neu-GG-Tweet-10882,pray collin stroke hope he go to okay,0
neu-GG-Tweet-8149,no one new job know birthday sadli see big cooki futur,1
pos-MG-9042,good advic unfollow found great tweep follow,0
neu-GG-Tweet-6714,thank know fact studi day night made sad,1
neu-GG-Tweet-9073,ju wolf still layin bed lol I am missio allot,0
pos-MG-10143,talk two beauti woman life onlin simultan have mention I am lucki sob,0
pos-MG-10849,morn hope great today and vote adam nicki,0
neu-567729246198837000,fill form sent link either,0
pos-MG-13816,good night thank prop rb amp repli httpblipfmsdk,0
neu-GG-Tweet-8720,rate hard tell ill get feel asleep watch week ago not show fault though,1
pos-MG-9756,new exclus teaser masseffect gametrailersdefinit must watch httpbitlyv shephard is not dead,1
neu-GG-Tweet-11182,nah I am go use work resourc next week all u amp fail payola,1
neu-568801535662166000,base suggest passeng rental car standbi one way,1
neu-GG-Tweet-11814,oo realli ill check tomorrow prolli will not tonight I am guess,1
neu-GG-Tweet-6696,darn do not seem good,0
neu-GG-Tweet-6647,I am get peopl ask buy ambient album simpl answer quotnot yetquot it will itun eventu,0
neu-GG-Tweet-8180,cold,1
neu-GG-Tweet-11550,see realli cool app iphon commerci look app store dumb game,1
neu-GG-Tweet-8606,like other feel inclin say wowowowow cold and snow etc etc,1
pos-MG-9253,nice pic great talk,0
pos-MG-9453,awe guy taken said stupid american russian,1
pos-MG-13480,if boyi play soccer everyday girl go shop day long,1
neu-570302030742470000,glassdoor best place to work snag overal notsurpris luvthem,0
pos-MG-10676,ahhhh biggi ill suck,1
neu-GG-Tweet-11771,tri sushi first time open mind sorri,1
pos-MG-12964,httptwitpiccomh the new beauti dazzl demi lovato,0
pos-MG-11692,late offic minor bike accid,1
neu-568141442951942000,southwest u mechan problem least gave u round trip voucher wi,1
pos-MG-9733,watch georg lopez littl brother,1
neu-569221337077587000,thank,1
pos-MG-9232,it would cool blog tv plea one yay can hannah sooo cute,0
neu-GG-Tweet-11046,site member mad think never forget,1
neu-GG-Tweet-8711,horribl day far,1
neu-GG-Tweet-9847,fyi pull giant stupid destroy laptop comput involv sit greg lab I am never,1
pos-MG-11459,haha use love ff ampi chocol cover donut aw well realli can not wait tell alot sorta,0
neu-GG-Tweet-6844,ughh can not find red sox hat got to wear creepi nick pirro version,1
neu-567773611591626000,thank the email rr pt amp gain wa not clear mine gone anythi,0
pos-MG-10212,two hour workand almost friday,0
